price,number,Streetname,streetType,city,province,neighbourhood,long,lat,SoccerField,PicnicFacility,ArtificialTurfSoccerField,TrailAccess,Washroom,Airport,Monument,Penitentiary,BallDiamond,Park,SplashPad,Arena,Village,EducationFacility,Playground,Museum,SkateboardPark,ParkingLot,,FireStation,EnergyDistribution,Washroom(M),BasketballCourt,FireTrainingCentre,RadioStation,Quarry-Active,TennisCourt,OutdoorRink,RecreationFacility,PrivateBallDiamond,PlaceofWorship,Hospital,ParkandRide,Queen'sUniversity,BoatRamp,Quarry-Abandoned,ChildcareFacility,EmploymentServices,PrivateRecreationFacility,Trailhead&Parking,RunningTrack,Town,ChangeRoom,NewsPaper,Gallery,TaxiStand,Parkette,BattingCage,GolfCourse,TrailAccess&Parking,Education,ProvincialGovernment,BMXTrack,Amusement/WaterPark,LongTermCare,Cemetery,DrinkFountain,HeritageSite,FutureSplashPad,ShoppingCentre,CommunityGarden,FerryDock,RMC,Track&Field,PickleballCourt,BeachVolleyballCourt,Queen'sUHistoricBuilding,MunicipalWastewaterTreatmentPlant,MunicipalGovernmentFacility,CellAntenna,HistoricSite,Off-LeashDogPark,GovernmentCentre,FACSFLA,SettlementServices,PostOffice,CourtHouse,FerryTerminal,Bench,TelevisionStation,Transmitter-Rogers,SwimmingPool,Washroom(W),RecreationCentre,Swingset,CommunicationTower,SolarFarm,Beach,FormerGrainElevevator,PlaceName,Municipal-UnmaintainedBoatRamp,Pier,Library,Theatre,Hotel/Motel,Fountain,PrimaryEOC,DrivingRange,ChildcareFacilty,PoliceStation,CulturalCentre,AthleticCentre,WaterPurificationPlant,Multi-UseCourt,Marina,Post-SecondaryEducation,CellTower,ChildcareFacility(CFB),ChildcareFacility(Private),ChildcarePrograms,MilitaryFamilyResourceCentre,CommunicationsTower,BusTransferStation,CRCAOffice,CanadianCoastGuard,SoccerField-Mini,HealthCentre,EmergencyResponseFacility,AmbulanceStation,GrantHouse,BusinessPark,Plaza,ReserveTrainingCentre,CurlingCentre,Quenn'sUHistoricBuilding,AquaticsCentre,CommunityCentre,Kingston&AreaRecyclingCo,SportsField,Church,TrainStation,SecondarySchool,BusStation,MarketSquare,AirportTerminal,SwingSet,Basketball,BasketbalCourt,QuarryActive,Motel,Memorial,WaterTower,CommunityService,WaterPark,Lock,CommunityServices,AmbulanceOffices,InfoCentre,CFB,WasteTransferStation,SocialServices,OutdoorAquaticsCentre,WPP,Queen'sUniversityWestCampus,IsabelBaderCentreforPerformingArts,POI
238100,1041,SPRINGFIELD,Drive,KINGSTON,ON,Lemoine Point,-76.5922382,44.2307896,9,36,0,0,3,1,5,0,9,18,0,0,0,6,22,0,0,0,8,0,0,0,6,0,0,0,12,1,0,0,2,0,0,0,2,0,2,0,0,0,1,0,1,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158
385000,58,SCHOONER,Drive,KINGSTON,ON,Greenwood Park / St. Lawrence South,-76.4502126,44.2730968,10,1,1,20,2,0,1,0,0,13,0,0,0,3,6,0,0,0,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81
429700,905,LANCASTER,Drive,KINGSTON,ON,Westwoods,-76.5909519,44.2560787,17,21,0,0,1,0,1,0,13,21,0,0,0,11,30,0,0,0,2,1,0,0,5,0,0,0,6,2,0,0,6,0,0,0,0,0,14,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172
267500,989,HUDSON,Drive,KINGSTON,ON,Bayridge East,-76.5895352,44.2448294,14,22,0,0,0,0,3,0,9,22,0,0,0,12,33,0,0,0,2,1,0,0,8,0,0,0,6,0,1,0,7,0,0,0,2,0,11,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173
321300,891,EVERITT,Avenue,KINGSTON,ON,Henderson,-76.5829611,44.2218153,9,23,0,0,4,1,1,0,9,13,0,1,0,6,17,0,0,0,9,1,0,0,4,0,0,0,6,1,0,0,3,0,1,0,0,0,6,0,0,0,1,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130
315600,21,MCMICHAEL,Street,KINGSTON,ON,Strathcona Park,-76.5251341,44.2484088,13,8,0,3,2,0,2,0,3,21,0,0,0,14,16,2,1,0,4,0,2,0,3,0,5,0,6,1,1,0,8,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,5,0,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152
274600,243,SHERIDAN,Street,KINGSTON,ON,Cataraqui North,-76.5546821,44.2609744,1,1,0,6,0,0,0,0,3,10,1,0,0,2,10,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,4,0,1,0,0,0,3,0,0,0,0,0,0,1,1,0,2,0,0,1,0,0,0,0,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
338400,121,BEVERLEY,Street,KINGSTON,ON,Alwington,-76.50228,44.2257597,10,42,0,3,13,0,42,2,11,20,2,1,0,10,22,10,0,18,7,2,4,1,4,0,7,0,14,4,0,0,24,5,0,114,3,0,14,1,0,0,3,0,4,0,10,0,3,0,0,2,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,1,1,0,0,17,5,1,1,0,1,2,5,0,2,2,0,1,1,0,1,2,0,2,0,0,0,1,1,3,1,1,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,504
188700,14,LORNE,Street,KINGSTON,ON,Kingscourt / Novelis (Alcan),-76.4994452,44.2459017,10,24,0,2,11,0,9,0,17,21,2,1,0,16,30,0,1,7,11,2,6,0,5,0,6,0,9,4,2,0,26,0,0,10,0,0,15,1,0,0,2,0,3,0,2,0,4,1,0,1,0,0,0,0,3,1,1,0,0,1,3,0,0,0,1,0,0,0,6,7,2,1,5,1,2,2,1,0,2,1,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,321
194500,7,CAMDEN,Court,KINGSTON,ON,Marker's Acres,-76.483621,44.2681984,9,7,0,1,2,0,1,0,5,9,0,0,0,4,15,0,1,2,8,0,2,0,5,0,0,0,3,1,0,0,5,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,102
202900,591,HERITAGE,Court,KINGSTON,ON,Waterloo Village,-76.5541841,44.2523399,1,1,0,1,0,0,0,1,4,11,1,0,0,3,12,0,0,0,10,0,0,0,2,0,0,0,0,0,1,0,5,0,1,0,0,0,5,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,4,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,1,1,2,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
512500,152,DALGLEISH,Avenue,KINGSTON,ON,Greenwood Park / St. Lawrence South,-76.4452918,44.2620006,19,1,1,20,2,0,1,0,2,15,0,0,0,4,7,0,1,0,2,1,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,1,4,0,0,0,2,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106
302800,1410,SIERRA,Avenue,KINGSTON,ON,Cataraqui Westbrook,-76.5790204,44.2717956,3,1,0,7,2,0,0,0,1,4,0,1,0,1,3,0,0,0,8,1,0,0,0,0,0,1,0,1,1,0,2,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
319500,376,CARRIE,Crescent,KINGSTON,ON,Auden Park,-76.5807817,44.2312509,10,25,0,0,4,0,0,0,11,15,0,1,0,6,21,0,0,0,7,1,0,0,4,0,0,0,6,1,1,0,8,0,1,0,0,0,9,0,0,0,1,0,1,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152
292500,259,VAN ORDER,Drive,KINGSTON,ON,Calvin Park,-76.525608,44.2383221,24,13,0,4,3,0,2,0,6,29,0,0,0,16,19,2,1,3,6,1,4,0,4,0,5,0,9,2,1,0,11,0,0,5,0,0,10,0,0,0,3,0,0,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,6,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,220
338700,798,DAVIS,Drive,KINGSTON,ON,Gardiners / Meadowbrook,-76.5601535,44.2561203,1,2,0,1,0,0,1,0,3,11,1,0,0,3,12,0,0,0,9,0,0,0,2,0,0,0,0,0,1,0,3,0,1,0,0,0,5,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,5,2,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90
249400,1616,crimson,Crescent,KINGSTON,ON,Cataraqui Westbrook,-76.5991853,44.2644602,11,15,0,0,1,0,0,0,7,7,0,0,0,7,17,0,0,0,2,1,0,0,3,0,0,0,6,1,0,0,5,0,0,0,0,0,9,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114
290500,21,Rudd,Avenue,KINGSTON,ON,Neighbourhood Unknown,-76.3803249,44.2588292,0,1,0,0,0,0,0,0,0,4,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
312200,110,Conacher,Drive,KINGSTON,ON,Rideau Heights,-76.485935,44.2659279,9,9,0,2,2,0,1,0,5,11,0,0,0,4,18,0,1,1,10,0,2,0,5,0,0,0,3,1,0,0,6,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,117
230300,745,ALLUM,Avenue,KINGSTON,ON,Bayridge West,-76.599671,44.2502595,16,37,0,0,2,0,5,0,15,21,0,0,0,10,32,0,0,0,2,1,0,0,8,0,0,0,6,1,0,0,7,0,0,0,3,0,11,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,6,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208
156200,953,WOODBINE,Road,KINGSTON,ON,Westwoods,-76.5883529,44.2585729,17,20,0,0,1,0,1,0,12,18,0,0,0,11,25,0,0,0,4,1,0,0,4,0,0,0,6,2,1,0,6,0,0,0,0,0,13,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168
217000,9,CALDERWOOD,Drive,KINGSTON,ON,Portsmouth,-76.5248332,44.2240723,20,27,0,3,6,0,6,2,7,24,0,0,0,10,19,2,1,4,2,1,3,0,5,0,0,0,5,2,1,0,8,3,0,7,3,0,10,0,0,1,3,0,0,0,0,0,1,0,1,2,1,1,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,6,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,227
246900,764,PORTSMOUTH,Avenue,KINGSTON,ON,Grenville Park,-76.5297888,44.2462581,14,8,0,5,2,0,2,0,2,25,0,0,0,15,18,2,1,0,4,0,2,0,3,0,2,0,6,1,1,0,8,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,1,3,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158
310000,786,OLD COLONY,Road,KINGSTON,ON,Sutton Mills,-76.5755444,44.2511537,10,8,0,0,0,0,1,0,8,14,0,0,0,6,14,0,0,0,1,1,0,0,3,0,0,0,6,1,1,0,7,0,0,0,0,0,10,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122
334800,321,palace,Road,kingston,ON,Sunnyside,-76.5136108,44.2337566,24,27,0,1,11,0,10,2,14,26,1,1,0,17,24,5,1,7,11,1,5,0,5,0,6,0,14,4,1,0,22,2,0,24,2,0,17,0,0,0,4,0,3,0,1,0,2,0,0,1,1,1,0,0,0,0,1,0,0,1,4,0,0,0,0,1,0,0,0,12,2,1,5,0,1,2,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,2,0,1,0,2,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,357
445800,531,Nora,Court,KINGSTON,ON,Greenwood Park / St. Lawrence South,-76.4479803,44.262531,17,2,1,20,2,0,1,0,2,17,0,0,0,4,8,0,1,0,2,1,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,1,4,0,0,0,2,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112
301800,15,HOWARD,Crescent,KINGSTON,ON,Grenville Park,-76.5306046,44.2488951,12,6,0,5,2,0,1,0,2,23,0,0,0,13,16,2,1,0,4,0,2,0,2,0,1,0,6,1,1,0,7,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,2,1,1,3,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144
338000,802,ASHLEY,Crescent,KINGSTON,ON,Henderson,-76.5787313,44.2271446,9,23,0,0,4,0,1,0,10,14,0,1,0,7,18,0,0,0,7,1,0,0,4,0,0,0,6,1,0,0,7,0,1,0,0,0,8,0,0,0,1,0,1,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141
544300,690,AUGUSTA,Drive,KINGSTON,ON,Cataraqui North,-76.5523097,44.2632569,1,1,0,7,2,0,1,0,7,8,1,1,0,2,12,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,4,0,1,0,0,0,3,0,0,0,0,0,0,1,1,0,2,0,0,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88
313800,1144,Draper,Avenue,KINGSTON,ON,Greenwood Park / St. Lawrence South,-76.4437247,44.2694772,10,1,1,20,1,0,0,0,0,10,0,0,0,3,6,0,0,0,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
237200,765,clark,Crescent,KINGSTON,ON,Mile Square,-76.6126573,44.2475096,10,28,0,0,2,0,5,0,12,16,0,0,0,5,15,0,0,0,2,0,0,0,4,0,0,0,0,1,0,0,3,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131
355800,128,Indian,Road,KINGSTON,ON,Strathcona Park,-76.5278827,44.253029,11,6,0,4,2,0,1,0,1,20,0,0,0,12,13,2,1,0,4,0,2,0,2,1,2,0,6,1,1,0,4,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,4,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,1,3,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132
251700,368,glen castle,Road,KINGSTON,ON,Auden Park,-76.5792108,44.2284404,11,23,0,0,4,0,0,0,12,16,0,1,0,7,18,0,0,0,7,1,0,0,4,0,0,0,6,1,0,0,7,0,1,0,0,0,9,0,0,0,1,0,1,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148
55000,15,Hermes,Drive,KINGSTON,ON,Neighbourhood Unknown,-76.457403,44.2360824,12,0,0,0,0,0,2,0,3,10,1,1,1,2,6,3,0,0,1,0,1,0,1,0,0,0,7,0,0,0,1,1,0,0,2,0,1,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,21,0,1,1,0,0,0,3,2,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,107
212200,94,BAY,Street,KINGSTON,ON,Inner Harbour,-76.4846716,44.2357296,9,46,0,5,19,0,57,0,11,28,3,3,0,14,17,12,1,41,8,2,4,1,5,0,4,0,15,4,2,0,24,4,0,98,4,0,10,1,0,2,3,0,5,1,16,1,3,1,0,2,0,0,0,0,5,1,4,1,0,0,0,0,15,0,3,0,1,0,2,20,13,1,1,0,1,3,6,2,2,2,0,3,1,0,0,0,0,1,0,0,0,0,1,2,2,3,0,0,0,0,0,2,0,0,4,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,601
